mes,cidade,bairro,tipo,modo,mediana_rs_m2,p25,p75,n_anuncios,yield_anual_pct,coleta
2026-09,São José,Praia Comprida,apartamento,venda,8500.0,7020.2,11336.8,83,4.94,setembro/2026
2026-09,São José,Praia Comprida,apartamento,aluguel,35.0,31.1,42.0,44,4.94,setembro/2026
2026-09,São José,Real Parque,apartamento,venda,5052.1,4454.1,5566.7,20,8.08,setembro/2026
2026-09,São José,Real Parque,apartamento,aluguel,34.0,30.5,39.4,19,8.08,setembro/2026
2026-09,São José,Roçado,apartamento,venda,8125.0,6427.7,10251.4,63,6.29,setembro/2026
2026-09,São José,Roçado,apartamento,aluguel,42.6,34.7,49.8,27,6.29,setembro/2026
2026-09,São José,São Luiz,apartamento,aluguel,32.7,28.6,36.9,5,,setembro/2026
2026-09,São José,Serraria,apartamento,venda,5563.4,5010.5,6961.2,98,7.51,setembro/2026
2026-09,São José,Serraria,apartamento,aluguel,34.8,28.0,41.7,84,7.51,setembro/2026
2026-09,São José,Sertão do Maruim,apartamento,venda,5957.4,5145.8,6909.6,51,6.97,setembro/2026
2026-09,São José,Sertão do Maruim,apartamento,aluguel,34.6,29.7,40.6,31,6.97,setembro/2026
2026-09,São José,Aracagi,casa,venda,4000.0,3637.6,5313.7,7,,setembro/2026
2026-09,São José,Araçagy,casa,venda,7349.5,5249.2,11285.5,46,4.03,setembro/2026
2026-09,São José,Araçagy,casa,aluguel,24.7,18.3,51.0,5,4.03,setembro/2026
2026-09,São José,Areias,casa,venda,5941.2,4515.4,7127.6,87,9.39,setembro/2026
2026-09,São José,Areias,casa,aluguel,46.5,45.0,50.0,8,9.39,setembro/2026
2026-09,São José,Barreiros,casa,venda,5474.9,4066.4,7381.0,149,6.51,setembro/2026
2026-09,São José,Barreiros,casa,aluguel,29.7,24.0,37.2,27,6.51,setembro/2026
2026-09,São José,Bela Vista,casa,venda,4873.3,3184.5,7218.2,32,10.56,setembro/2026
2026-09,São José,Bela Vista,casa,aluguel,42.9,33.1,50.5,10,10.56,setembro/2026
2026-09,São José,Bosque das Mansões,casa,venda,8333.3,6268.7,12913.9,25,,setembro/2026
2026-09,São José,Campinas,casa,venda,7291.7,5066.7,8892.3,21,,setembro/2026
2026-09,São José,Centro,casa,venda,5357.1,4218.8,7401.4,67,9.68,setembro/2026
2026-09,São José,Centro,casa,aluguel,43.2,25.0,48.0,9,9.68,setembro/2026
2026-09,São José,Fazenda Santo Antônio,casa,venda,4930.2,2472.0,5944.5,31,,setembro/2026
2026-09,São José,Flor de Nápolis,casa,venda,3864.7,2663.3,5333.3,17,,setembro/2026
2026-09,São José,Forquilhas,casa,venda,5467.3,3866.7,7115.4,493,8.47,setembro/2026
2026-09,São José,Forquilhas,casa,aluguel,38.6,28.5,41.7,22,8.47,setembro/2026
2026-09,São José,Forquilhas Leste,casa,venda,6576.1,3571.4,7166.7,9,,setembro/2026
2026-09,São José,Forquilhinhas,casa,venda,5217.4,3924.8,6404.6,79,4.65,setembro/2026
2026-09,São José,Forquilhinhas,casa,aluguel,20.2,17.9,30.3,6,4.65,setembro/2026
2026-09,São José,Ipiranga,casa,venda,5507.2,3953.5,6989.8,113,5.23,setembro/2026
2026-09,São José,Ipiranga,casa,aluguel,24.0,19.9,33.1,8,5.23,setembro/2026
2026-09,São José,Jardim Cidade de Florianópolis,casa,venda,5185.2,3960.2,6964.7,47,9.65,setembro/2026
2026-09,São José,Jardim Cidade de Florianópolis,casa,aluguel,41.7,33.8,44.5,6,9.65,setembro/2026
2026-09,São José,Kobrasol,casa,venda,6273.4,5656.1,7445.6,10,,setembro/2026
2026-09,São José,Lisboa,casa,venda,4414.5,3249.9,5694.6,14,,setembro/2026
2026-09,São José,Nossa Senhora do Rosário,casa,venda,5038.8,4542.6,6398.8,13,,setembro/2026
2026-09,São José,Picadas do Sul,casa,venda,4695.7,2916.7,6410.3,29,,setembro/2026
2026-09,São José,Ponta de Baixo,casa,venda,5492.4,4069.5,8096.3,43,,setembro/2026
2026-09,São José,Potecas,casa,venda,5663.5,4335.0,6809.1,215,7.67,setembro/2026
2026-09,São José,Potecas,casa,aluguel,36.2,35.1,37.2,6,7.67,setembro/2026
2026-09,São José,Praia Comprida,casa,venda,5919.7,4988.8,8095.7,26,,setembro/2026
2026-09,São José,Real Parque,casa,venda,5000.0,3762.7,6609.0,55,,setembro/2026
2026-09,São José,Roçado,casa,venda,4166.7,3538.1,7041.1,34,,setembro/2026
2026-09,São José,San Marino,casa,venda,5222.2,4272.7,5629.1,9,,setembro/2026
2026-09,São José,São Luiz,casa,venda,5086.4,3339.6,6122.1,8,,setembro/2026
2026-09,São José,Serraria,casa,venda,5046.3,3507.2,6730.7,124,9.27,setembro/2026
2026-09,São José,Serraria,casa,aluguel,39.0,33.5,45.4,6,9.27,setembro/2026
2026-09,São José,Sertão do Maruim,casa,venda,5625.0,4354.8,7000.0,209,6.55,setembro/2026
2026-09,São José,Sertão do Maruim,casa,aluguel,30.7,27.8,32.9,7,6.55,setembro/2026
2026-09,São José,Areias,terreno,venda,961.5,840.5,1122.7,21,,setembro/2026
2026-09,São José,Barreiros,terreno,venda,1791.7,1512.9,2357.3,54,,setembro/2026
2026-09,São José,Bela Vista,terreno,venda,2028.8,1465.3,2447.9,8,,setembro/2026
2026-09,São José,Bosque das Mansões,terreno,venda,2200.0,1331.7,2404.4,9,,setembro/2026
2026-09,São José,Campinas,terreno,venda,5443.5,2837.2,8475.4,12,,setembro/2026
2026-09,São José,Centro,terreno,venda,1250.0,1132.5,1763.9,19,,setembro/2026
2026-09,São José,Colônia Santana,terreno,venda,710.4,541.3,953.8,8,,setembro/2026
2026-09,São José,Fazenda Santo Antônio,terreno,venda,1027.8,842.6,1339.7,9,,setembro/2026
2026-09,São José,Forquilhas,terreno,venda,910.0,775.1,1072.0,115,,setembro/2026
2026-09,São José,Forquilhinhas,terreno,venda,997.3,645.2,1125.6,15,,setembro/2026
2026-09,São José,Ipiranga,terreno,venda,1470.6,695.7,1666.7,13,,setembro/2026
2026-09,São José,Jardim Cidade de Florianópolis,terreno,venda,1666.7,1553.8,1777.8,7,,setembro/2026
2026-09,São José,Kobrasol,terreno,venda,3693.3,3569.6,4619.2,8,,setembro/2026
2026-09,São José,Panaquatira,terreno,venda,277.8,234.6,1100.0,5,,setembro/2026
2026-09,São José,Picadas do Sul,terreno,venda,1359.8,1112.3,1558.6,9,,setembro/2026
2026-09,São José,Ponta de Baixo,terreno,venda,1203.6,1037.0,1407.4,16,,setembro/2026
2026-09,São José,Potecas,terreno,venda,952.4,737.0,2012.3,66,,setembro/2026
2026-09,São José,Praia Comprida,terreno,venda,2237.2,1649.1,3809.4,10,,setembro/2026
2026-09,São José,Real Parque,terreno,venda,1059.0,942.1,1507.7,7,,setembro/2026
2026-09,São José,Roçado,terreno,venda,1222.2,998.3,1437.7,17,,setembro/2026
2026-09,São José,Serraria,terreno,venda,1000.0,842.4,1163.8,26,,setembro/2026
2026-09,São José,Sertão do Maruim,terreno,venda,963.0,798.7,1075.4,99,,setembro/2026
2026-09,São José,Areias,sala,aluguel,46.7,33.9,51.1,5,,setembro/2026
2026-09,São José,Barreiros,sala,venda,10729.2,9609.4,11906.2,12,6.24,setembro/2026
2026-09,São José,Barreiros,sala,aluguel,55.8,36.8,72.8,59,6.24,setembro/2026
2026-09,São José,Bela Vista,sala,aluguel,41.7,27.8,46.7,5,,setembro/2026
2026-09,São José,Campinas,sala,venda,11037.0,8265.4,18373.5,34,6.16,setembro/2026
2026-09,São José,Campinas,sala,aluguel,56.7,42.2,76.0,80,6.16,setembro/2026
2026-09,São José,Forquilhas,sala,aluguel,56.4,36.9,57.0,9,,setembro/2026
2026-09,São José,Forquilhinhas,sala,aluguel,46.9,34.8,66.7,6,,setembro/2026
2026-09,São José,Ipiranga,sala,aluguel,48.5,37.5,63.5,20,,setembro/2026
2026-09,São José,Jardim Cidade de Florianópolis,sala,aluguel,86.1,70.0,106.1,9,,setembro/2026
2026-09,São José,Kobrasol,sala,venda,6666.7,6000.0,8235.3,9,10.6,setembro/2026
2026-09,São José,Kobrasol,sala,aluguel,58.9,45.8,79.1,75,10.6,setembro/2026
2026-09,São José,Nossa Senhora do Rosário,sala,aluguel,47.4,42.2,53.4,12,,setembro/2026
2026-09,São José,Ponta de Baixo,sala,aluguel,28.0,25.0,49.0,5,,setembro/2026
2026-09,São José,Praia Comprida,sala,aluguel,49.1,32.4,62.2,15,,setembro/2026
2026-09,São José,Roçado,sala,venda,18750.0,18099.5,19341.0,7,3.93,setembro/2026
2026-09,São José,Roçado,sala,aluguel,61.4,54.1,69.0,21,3.93,setembro/2026
2026-09,São José,Areias,galpao,aluguel,42.9,36.9,44.4,7,,setembro/2026
2026-09,São José,Distrito Industrial,galpao,aluguel,30.0,14.4,30.0,7,,setembro/2026
2026-09,São José,Jardim Cidade de Florianópolis,galpao,aluguel,28.6,25.0,35.7,9,,setembro/2026
2026-09,São José,Picadas do Sul,galpao,aluguel,19.0,16.5,20.0,5,,setembro/2026
2026-09,São José,Serraria,galpao,venda,4219.4,3449.1,6548.3,5,,setembro/2026
2026-09,São José,Sertão do Maruim,galpao,aluguel,25.0,23.4,25.8,7,,setembro/2026
2026-09,São Luís,Alto do Calhau,apartamento,venda,8697.6,7421.1,11827.0,8,,setembro/2026
2026-09,São Luís,Angelim,apartamento,venda,5818.2,4059.4,6597.0,11,8.25,setembro/2026
2026-09,São Luís,Angelim,apartamento,aluguel,40.0,35.1,41.1,5,8.25,setembro/2026
2026-09,São Luís,Araçagi,apartamento,venda,9827.8,6400.0,16157.8,6,,setembro/2026
2026-09,São Luís,Calhau,apartamento,venda,10000.0,7894.7,11538.5,57,7.43,setembro/2026
2026-09,São Luís,Calhau,apartamento,aluguel,61.9,52.7,74.0,32,7.43,setembro/2026
2026-09,São Luís,Centro,apartamento,venda,10650.1,9289.0,13913.9,6,,setembro/2026
2026-09,São Luís,Chácara Brasil,apartamento,venda,4833.3,3444.4,6379.3,5,,setembro/2026
2026-09,São Luís,Cohab Anil IV,apartamento,venda,3408.9,2092.6,5629.6,8,,setembro/2026
2026-09,São Luís,Cohafuma,apartamento,venda,5614.0,4810.4,7241.6,7,,setembro/2026
2026-09,São Luís,Cohajap,apartamento,venda,6368.3,5561.4,7141.7,6,,setembro/2026
2026-09,São Luís,Cohama,apartamento,venda,9441.9,8397.6,10543.4,24,5.57,setembro/2026
2026-09,São Luís,Cohama,apartamento,aluguel,43.8,29.5,53.4,10,5.57,setembro/2026
2026-09,São Luís,Cohaserma,apartamento,venda,9230.8,9201.2,9768.2,5,,setembro/2026
2026-09,São Luís,Jaracaty,apartamento,venda,8221.2,7686.2,9292.8,6,8.45,setembro/2026
2026-09,São Luís,Jaracaty,apartamento,aluguel,57.9,48.6,70.0,5,8.45,setembro/2026
2026-09,São Luís,Jardim Eldorado,apartamento,venda,8064.5,7333.3,8291.5,9,5.24,setembro/2026
2026-09,São Luís,Jardim Eldorado,apartamento,aluguel,35.2,27.2,41.3,8,5.24,setembro/2026
2026-09,São Luís,Jardim Renascença,apartamento,venda,8928.6,6206.9,11600.0,113,7.59,setembro/2026
2026-09,São Luís,Jardim Renascença,apartamento,aluguel,56.5,45.9,67.9,61,7.59,setembro/2026
2026-09,São Luís,Jardim São Francisco,apartamento,venda,8732.2,8315.8,9617.3,9,,setembro/2026
2026-09,São Luís,Olho d'Água,apartamento,venda,10171.2,8033.1,13255.0,30,8.75,setembro/2026
2026-09,São Luís,Olho d'Água,apartamento,aluguel,74.2,43.2,90.1,6,8.75,setembro/2026
2026-09,São Luís,Parque Atlântico,apartamento,venda,9722.2,6687.9,11049.0,5,,setembro/2026
2026-09,São Luís,Parque Shalon,apartamento,aluguel,45.7,45.3,57.1,5,,setembro/2026
2026-09,São Luís,Ponta d'Areia,apartamento,venda,13194.4,11013.7,15827.1,135,6.57,setembro/2026
2026-09,São Luís,Ponta d'Areia,apartamento,aluguel,72.2,57.5,88.7,58,6.57,setembro/2026
2026-09,São Luís,Ponta do Farol,apartamento,venda,11375.2,9615.4,13636.4,65,7.27,setembro/2026
2026-09,São Luís,Ponta do Farol,apartamento,aluguel,68.9,60.7,89.9,27,7.27,setembro/2026
2026-09,São Luís,Quintas do Calhau,apartamento,venda,9108.0,5863.1,12369.3,10,,setembro/2026
2026-09,São Luís,Quitandinha,apartamento,venda,7638.9,6785.7,7758.6,5,9.05,setembro/2026
2026-09,São Luís,Quitandinha,apartamento,aluguel,57.6,53.0,62.9,6,9.05,setembro/2026
2026-09,São Luís,Recanto dos Vinhais,apartamento,venda,6266.7,4766.4,8887.8,7,,setembro/2026
2026-09,São Luís,Renascença,apartamento,venda,8646.4,6585.0,10884.0,64,7.65,setembro/2026
2026-09,São Luís,Renascença,apartamento,aluguel,55.1,44.8,77.5,17,7.65,setembro/2026
2026-09,São Luís,São Francisco,apartamento,venda,4848.6,3318.2,5949.9,16,,setembro/2026
2026-09,São Luís,São Marcos,apartamento,venda,14044.7,12332.9,14893.8,20,,setembro/2026
2026-09,São Luís,Turu,apartamento,venda,6774.2,4480.0,9222.1,61,7.9,setembro/2026
2026-09,São Luís,Turu,apartamento,aluguel,44.6,33.8,57.4,29,7.9,setembro/2026
2026-09,São Luís,Vila Vicente Fialho,apartamento,venda,8448.3,7683.8,8825.2,7,,setembro/2026
2026-09,São Luís,Vinhais,apartamento,venda,7894.7,5813.7,7945.2,5,,setembro/2026
2026-09,São Luís,Alto do Calhau,casa,venda,8896.4,2672.4,10642.9,5,,setembro/2026
2026-09,São Luís,Angelim,casa,venda,3000.0,2916.7,3545.5,5,,setembro/2026
2026-09,São Luís,Araçagi,casa,venda,4089.4,2738.5,5447.9,16,,setembro/2026
2026-09,São Luís,Calhau,casa,venda,5062.5,3850.4,7595.8,28,8.94,setembro/2026
2026-09,São Luís,Calhau,casa,aluguel,37.7,33.3,42.9,7,8.94,setembro/2026
2026-09,São Luís,Centro,casa,venda,1580.6,1169.6,2182.3,25,11.62,setembro/2026
2026-09,São Luís,Centro,casa,aluguel,15.3,12.9,23.7,5,11.62,setembro/2026
2026-09,São Luís,Chácara Brasil,casa,venda,3206.7,1948.9,3743.1,10,,setembro/2026
2026-09,São Luís,Cidade Operária,casa,venda,2075.9,1216.7,3260.1,8,,setembro/2026
2026-09,São Luís,Cohafuma,casa,venda,3524.6,3000.0,4963.0,9,,setembro/2026
2026-09,São Luís,Cohajap,casa,venda,5905.5,5000.0,6298.2,5,,setembro/2026
2026-09,São Luís,Cohama,casa,venda,5527.6,2833.3,6000.0,17,,setembro/2026
2026-09,São Luís,Cohatrac,casa,venda,2500.0,2250.0,2750.0,5,,setembro/2026
2026-09,São Luís,Cohatrac III,casa,venda,2050.0,1750.0,2500.0,5,,setembro/2026
2026-09,São Luís,Jardim Eldorado,casa,venda,4566.9,3333.3,7450.0,25,,setembro/2026
2026-09,São Luís,Jardim Renascença,casa,venda,3954.8,2909.7,4985.6,20,,setembro/2026
2026-09,São Luís,Jardim São Cristóvão,casa,venda,1617.2,1208.2,1633.3,5,,setembro/2026
2026-09,São Luís,Jardim São Francisco,casa,venda,2298.9,2158.5,3162.8,7,,setembro/2026
2026-09,São Luís,Maranhão Novo,casa,venda,2150.0,2058.8,3461.5,5,,setembro/2026
2026-09,São Luís,Olho d'Água,casa,venda,5577.7,3555.6,8000.0,63,8.07,setembro/2026
2026-09,São Luís,Olho d'Água,casa,aluguel,37.5,16.3,54.8,7,8.07,setembro/2026
2026-09,São Luís,Parque Athenas,casa,venda,4690.0,3365.8,5756.2,6,,setembro/2026
2026-09,São Luís,Planalto Vinhais II,casa,venda,3720.7,3047.9,4395.8,6,,setembro/2026
2026-09,São Luís,Ponta d'Areia,casa,venda,5078.1,3260.9,8354.4,25,,setembro/2026
2026-09,São Luís,Ponta do Farol,casa,venda,3959.4,2886.7,5439.0,14,,setembro/2026
2026-09,São Luís,Quintas do Calhau,casa,venda,4540.5,4000.0,6947.8,26,,setembro/2026
2026-09,São Luís,Recanto dos Vinhais,casa,venda,3591.2,2166.7,6800.0,9,,setembro/2026
2026-09,São Luís,Renascença,casa,venda,3750.0,2065.5,4166.7,9,,setembro/2026
2026-09,São Luís,São Francisco,casa,venda,2210.0,1452.2,3384.4,6,,setembro/2026
2026-09,São Luís,Turu,casa,venda,5597.6,3500.0,7125.0,49,6.28,setembro/2026
2026-09,São Luís,Turu,casa,aluguel,29.3,24.0,38.9,8,6.28,setembro/2026
2026-09,São Luís,Vinhais,casa,venda,3164.6,2254.6,3700.8,9,,setembro/2026
2026-09,São Luís,Calhau,terreno,venda,1577.7,1116.7,2209.2,6,,setembro/2026
2026-09,São Luís,Cohama,terreno,venda,880.0,545.0,925.0,6,,setembro/2026
2026-09,São Luís,Jardim Renascença,terreno,venda,680.6,375.0,843.1,12,,setembro/2026
2026-09,São Luís,Olho d'Água,terreno,venda,683.3,504.7,1043.5,14,,setembro/2026
2026-09,São Luís,Ponta d'Areia,terreno,venda,1240.1,977.8,1386.9,6,,setembro/2026
2026-09,São Luís,Ponta do Farol,terreno,venda,1562.5,264.8,2793.4,7,,setembro/2026
2026-09,São Luís,Quintas do Calhau,terreno,venda,1187.5,1050.0,1333.3,9,,setembro/2026
2026-09,São Luís,Turu,terreno,venda,561.8,273.5,1363.6,11,,setembro/2026
2026-09,São Luís,Calhau,sala,aluguel,100.0,62.9,125.0,7,,setembro/2026
2026-09,São Luís,Jardim Renascença,sala,aluguel,75.8,66.2,87.1,11,,setembro/2026
2026-09,São Luís,Renascença,sala,aluguel,66.2,59.9,73.5,6,,setembro/2026
2026-09,São Luís,São Francisco,sala,aluguel,54.4,51.1,57.8,6,,setembro/2026
2026-09,São Luís,Calhau,galpao,aluguel,8.9,7.6,11.8,6,,setembro/2026
2026-09,São Luís,Jardim Renascença,galpao,aluguel,11.3,5.0,27.8,9,,setembro/2026
2026-09,São Luís,Jardim São Cristóvão,galpao,aluguel,14.4,8.7,26.0,8,,setembro/2026
2026-09,São Luís,Ponta d'Areia,galpao,aluguel,12.1,8.9,27.2,6,,setembro/2026
2026-09,São Luís,Tibiri,galpao,aluguel,25.0,10.0,26.3,5,,setembro/2026
2026-09,São Luís,Turu,galpao,aluguel,12.0,6.3,40.5,7,,setembro/2026
2026-09,São Paulo,Aclimação,casa,venda,7383.0,5882.4,9259.3,81,7.02,setembro/2026
2026-09,São Paulo,Aclimação,casa,aluguel,43.2,29.3,48.9,16,7.02,setembro/2026
2026-09,São Paulo,Água Fria,casa,venda,6000.0,4993.7,7500.0,53,6.42,setembro/2026
2026-09,São Paulo,Água Fria,casa,aluguel,32.1,30.0,33.3,5,6.42,setembro/2026
2026-09,São Paulo,Água Rasa,casa,venda,5175.4,4170.1,8375.0,17,,setembro/2026
2026-09,São Paulo,Alto da Boa Vista,casa,venda,9087.0,7921.1,12441.8,34,,setembro/2026
2026-09,São Paulo,Alto da Lapa,casa,venda,9890.2,8796.1,14140.6,12,4.39,setembro/2026
2026-09,São Paulo,Alto da Lapa,casa,aluguel,36.2,34.8,53.6,5,4.39,setembro/2026
2026-09,São Paulo,Alto da Mooca,casa,venda,6190.5,4876.8,9279.3,13,,setembro/2026
2026-09,São Paulo,Alto da Riviera,casa,venda,3353.7,2693.3,3933.3,7,,setembro/2026
2026-09,São Paulo,Alto de Pinheiros,casa,venda,12702.7,11206.5,17935.5,58,5.48,setembro/2026
2026-09,São Paulo,Alto de Pinheiros,casa,aluguel,58.0,51.7,61.6,5,5.48,setembro/2026
2026-09,São Paulo,Altos de Vila Prudente,casa,venda,3666.7,2657.5,3950.0,7,,setembro/2026
2026-09,São Paulo,Americanópolis,casa,venda,4139.0,3368.8,5629.4,14,7.97,setembro/2026
2026-09,São Paulo,Americanópolis,casa,aluguel,27.5,26.7,28.6,5,7.97,setembro/2026
2026-09,São Paulo,Anhangüera,casa,venda,4480.0,4375.0,5164.3,5,,setembro/2026
2026-09,São Paulo,Aricanduva,casa,venda,4700.9,2841.4,5596.2,15,,setembro/2026
2026-09,São Paulo,Artur Alvim,casa,venda,4722.2,3846.2,6048.4,13,,setembro/2026
2026-09,São Paulo,Associação Sobradinho,casa,venda,2805.9,2650.0,4000.0,5,,setembro/2026
2026-09,São Paulo,Balneário São Francisco,casa,venda,3872.8,2784.8,5428.1,19,,setembro/2026
2026-09,São Paulo,Barra Funda,casa,venda,6458.3,5833.3,8750.0,5,,setembro/2026
2026-09,São Paulo,Barro Branco (Zona Norte),casa,venda,5682.0,4839.3,6637.4,20,,setembro/2026
2026-09,São Paulo,Bela Aliança,casa,venda,7832.9,7608.7,8258.0,6,,setembro/2026
2026-09,São Paulo,Bela Vista,casa,venda,7438.0,6605.9,9831.4,23,6.73,setembro/2026
2026-09,São Paulo,Bela Vista,casa,aluguel,41.7,38.2,56.7,9,6.73,setembro/2026
2026-09,São Paulo,Belém,casa,venda,5080.0,4226.2,6047.6,7,,setembro/2026
2026-09,São Paulo,Belenzinho,casa,venda,5598.3,5275.0,6839.9,10,,setembro/2026
2026-09,São Paulo,Boaçava,casa,venda,14514.1,11250.0,15375.2,9,,setembro/2026
2026-09,São Paulo,Bortolândia,casa,venda,4411.8,3409.1,5735.3,13,,setembro/2026
2026-09,São Paulo,Bosque da Saúde,casa,venda,6647.5,5335.1,7986.1,84,5.92,setembro/2026
2026-09,São Paulo,Bosque da Saúde,casa,aluguel,32.8,26.3,40.0,17,5.92,setembro/2026
2026-09,São Paulo,Brasilândia,casa,venda,2661.6,2636.1,4365.1,5,9.65,setembro/2026
2026-09,São Paulo,Brasilândia,casa,aluguel,21.4,15.5,25.6,11,9.65,setembro/2026
2026-09,São Paulo,Brooklin,casa,venda,9500.0,7278.5,12567.5,53,4.91,setembro/2026
2026-09,São Paulo,Brooklin,casa,aluguel,38.9,35.8,51.6,12,4.91,setembro/2026
2026-09,São Paulo,Brooklin Novo,casa,venda,11000.0,9347.2,12795.8,27,,setembro/2026
2026-09,São Paulo,Brooklin Paulista,casa,venda,8333.3,6291.5,11035.7,59,5.79,setembro/2026
2026-09,São Paulo,Brooklin Paulista,casa,aluguel,40.2,36.9,57.7,8,5.79,setembro/2026
2026-09,São Paulo,Brooklin Velho,casa,venda,7058.8,6118.0,10777.8,15,,setembro/2026
2026-09,São Paulo,Burgo Paulista,casa,venda,6204.4,5588.2,7402.6,9,,setembro/2026
2026-09,São Paulo,Butantã,casa,venda,5177.9,4078.9,6336.7,171,8.2,setembro/2026
2026-09,São Paulo,Butantã,casa,aluguel,35.4,25.3,40.6,22,8.2,setembro/2026
2026-09,São Paulo,Cachoeirinha,casa,venda,3075.0,2984.7,3573.3,7,,setembro/2026
2026-09,São Paulo,Cambuci,casa,venda,5926.8,4467.6,7386.3,56,6.32,setembro/2026
2026-09,São Paulo,Cambuci,casa,aluguel,31.2,25.6,47.8,9,6.32,setembro/2026
2026-09,São Paulo,Campo Belo,casa,venda,7984.4,6314.4,10791.6,166,6.43,setembro/2026
2026-09,São Paulo,Campo Belo,casa,aluguel,42.8,33.8,54.2,51,6.43,setembro/2026
2026-09,São Paulo,Campo Grande,casa,venda,5000.0,4600.0,6277.8,13,,setembro/2026
2026-09,São Paulo,Campo Limpo,casa,aluguel,35.0,22.8,40.0,6,,setembro/2026
2026-09,São Paulo,Cangaíba,casa,venda,4299.8,3444.4,5459.4,10,,setembro/2026
2026-09,São Paulo,Capão do Embira,casa,venda,3531.7,2475.2,4181.8,9,,setembro/2026
2026-09,São Paulo,Capão Redondo,casa,venda,4181.8,3200.0,4333.3,5,,setembro/2026
2026-09,São Paulo,Capela do Socorro,casa,venda,5584.8,4653.7,7226.4,18,,setembro/2026
2026-09,São Paulo,Carandiru,casa,venda,5588.1,5386.4,6565.9,6,,setembro/2026
2026-09,São Paulo,Casa Verde,casa,venda,5153.8,3617.1,6295.4,18,,setembro/2026
2026-09,São Paulo,Casa Verde Alta,casa,venda,4343.2,3941.4,4900.3,6,7.85,setembro/2026
2026-09,São Paulo,Casa Verde Alta,casa,aluguel,28.4,26.2,33.4,6,7.85,setembro/2026
2026-09,São Paulo,Casa Verde Média,casa,venda,5500.6,4954.7,6416.7,8,6.81,setembro/2026
2026-09,São Paulo,Casa Verde Média,casa,aluguel,31.2,30.0,33.3,5,6.81,setembro/2026
2026-09,São Paulo,Cerqueira César,casa,venda,13571.7,11217.5,17666.5,6,,setembro/2026
2026-09,São Paulo,Chácara Belenzinho,casa,venda,4849.0,3870.2,6906.2,66,5.47,setembro/2026
2026-09,São Paulo,Chácara Belenzinho,casa,aluguel,22.1,20.7,29.3,12,5.47,setembro/2026
2026-09,São Paulo,Chácara Bosque do Sol,casa,venda,2000.0,1969.7,3400.0,5,,setembro/2026
